,title,url,classification
374,比亚迪半导体20天融资27亿 30家机构热捧,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9079342.shtml,1
375,募资近300亿港元 6年后转战港股的京东凭什么成为吸金王,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9081523.shtml,0
376,北京科锐拟6.7亿转让实控权 引重庆国资入主,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9078816.shtml,1
377,东方精工聚焦高端智能装备 拟10亿回购股份,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7607437.shtml,0
378,东方日升太阳能电池业务营收增66% 拟发33亿可转债,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077304.shtml,1
379,纽威股份多项产品实现进口替代 拟募资7亿扩产,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7605846.shtml,1
380,舍得酒业定增获批:控股股东认购额不低于7.5亿 将建200家专卖店,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077051.shtml,1
381,中国石化最大炼化一体化项目投产 年产值预超600亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7604890.shtml,1
382,字节跳动洽谈收购蓝色光标 后者股价创四年半以来新高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077494.shtml,1
383,中国建筑前五月新签合同额突破万亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7604077.shtml,1
384,金盾股份子公司频接境外订单 一季度盈利0.7亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9073524.shtml,1
385,创业板注册制下首批吃螃蟹的企业来了 华凯创意重组案曾被否决,https://finance.sina.com.cn/wm/2020-06-18/doc-iirczymk7604026.shtml,0
386,股海导航 6月18日沪深股市公告提示,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7600904.shtml,2
387,贝伐珠单抗注射液上市 贝达药业能否破题单品独大,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9071516.shtml,1
388,失意奥康国际：业绩4连降 主力品牌下滑最严重,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7600393.shtml,2
389,山东高密国资拟溢价近43%入主孚日股份,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593798.shtml,1
390,深交所终局决定：金亚科技退市！,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593732.shtml,2
391,7年18次并购彻底玩坏 上交所决定终止*ST美都上市,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593728.shtml,2
392,再融资新政实施4月显魅力 百家公司拟定增“补血”逾千亿,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593717.shtml,1
393,*ST美讯剥离亏损资产 提前打响保壳战,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7590863.shtml,2
394,去年深圳上市公司总市值破7万亿元 营收增速居全国首位,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7590462.shtml,1
395,粘胶短纤售价屡创新低 南京化纤第2主业转型迫在眉睫,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7584529.shtml,2
396,渤海汽车子公司成为北京奔驰供应商,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7582536.shtml,1
397,面值退市队伍扩容 *ST美都作别A股,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9053204.shtml,2
398,手握减振降噪硬核 天铁股份蓄势新基建,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9053208.shtml,1
399,黑客入侵致财务出错 *ST金洲子公司利润多计近9000万,https://finance.sina.com.cn/stock/relnews/cn/2020-06-18/doc-iircuyvi9050782.shtml,2
400,首家A+H+G保险公司：中国太保GDR已挂牌交易 下周一正式上市,https://finance.sina.com.cn/stock/zqgd/2020-06-18/doc-iircuyvi9048645.shtml,1
401,奇葩：*ST金洲子公司遭黑客入侵致财务出错 利润多计近9000万,https://finance.sina.com.cn/stock/zqgd/2020-06-18/doc-iirczymk7578074.shtml,2
402,溢价13倍收购天与空 深交所十问因赛集团,https://finance.sina.com.cn/stock/relnews/cn/2020-06-18/doc-iircuyvi9049610.shtml,1
403,新冠治疗突破性进展 重症治疗仅需500元？多家上市公司蹭上热点,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7579447.shtml,1
404,*ST美都宣布退市：13万股民踩雷 股价已暴跌95%,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9049874.shtml,2
405,王振华判处5年有期徒刑 新城控股业绩放缓销售目标完成不及30%,https://finance.sina.com.cn/stock/stockzmt/2020-06-18/doc-iirczymk7579082.shtml,2
406,警方通报美的创始人被劫持案：5涉案犯罪嫌疑人全部落网,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9046985.shtml,2
407,吉利汽车：董事会批准可能发行人民币股份及于科创板上市初步建议,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7571827.shtml,1
408,基因测序仪被美法院下令封杀 华大智造副总裁回应,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9042676.shtml,2
409,中国太保GDR挂牌上市 首家A+H+G险企走向何方,https://finance.sina.com.cn/roll/2020-06-17/doc-iircuyvi9042017.shtml,1
410,并购之路坎坷*ST美都黯然离场 这些股站在面值退市边缘,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9041523.shtml,2
411,华安证券重要股东轮番减持 东方创业第3次出减持计划,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7575245.shtml,2
412,湖北省委书记应勇与小米集团雷军、紫光集团赵伟国分别座谈交流,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7570285.shtml,1
413,*ST美都退市 13万股东如何逃生？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040509.shtml,2
414,连花清瘟入选北京新冠防治方案:以岭药业涨停 “赵老哥”继续抢筹,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040273.shtml,1
415,ST康美公布年报：去年亏损46.6亿 营收降超3成,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9048100.shtml,2
416,福田汽车回复上交所问询函 积极布局2020年市场,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9047613.shtml,2
417,华凯创意披露15亿元重组草案 注册制下再次“赶考”,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7576958.shtml,1
418,关联方接盘*ST美讯亏损资产 此前诡异涨停被疑内幕交易,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040662.shtml,2
419,华安证券28亿可转债后又拟配股40亿 半数融资投向资本中介业务,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7574977.shtml,0
420,IDC概念带火钢铁股:首钢股份两周涨63% 周期研究员要改行研究电子,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iirczymk7565409.shtml,0
421,晚间公告热点追踪：英科转债暴涨700% 可转债爆炒风险不容忽视,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7563949.shtml,2
422,华凯创意推出15亿新版重组草案 笃定布局跨境出口电商,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7575102.shtml,1
423,重庆三峡银行获准A股IPO 谁将成为年内第一家上市银行,https://finance.sina.com.cn/roll/2020-06-17/doc-iircuyvi9032547.shtml,1
424,千禾味业控股股东伍超群半年内套现2.44亿元,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9049119.shtml,2
425,黑天鹅落定 业绩、土储、融资三大维度看新城控股,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7557758.shtml,2
426,联合光电定增背后:业绩放缓 实控人边质押边全额认购,https://finance.sina.com.cn/stock/observe/2020-06-17/doc-iirczymk7557533.shtml,1
427,“一元定增”引援国资、曾经跌破面值 *ST华塑起死回生？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7556993.shtml,0
428,沪伦通第二单:中国太保GDR挂牌上市 发行价较当前A股折价不足10%,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9027521.shtml,1
429,熊猫互娱拍卖周边13.8万元 身背债务破产清算是好出路？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7556307.shtml,2
430,乐视退澄清：“28万乐视网股民”不属于贾跃亭个人债务债权人,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7572622.shtml,2
431,金字火腿预计上半年净利涨幅超6成 植物肉销量占比不高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7578606.shtml,1
432,梦天家居IPO： 第一大产品销量连降 毛利率波动异常,https://finance.sina.com.cn/stock/observe/2020-06-17/doc-iirczymk7554711.shtml,2
433,一头扎进红海、逆势扩张产能 威华股份遭遇市场“耳光”,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7554135.shtml,2
434,东方证券董事会审议通过员工持股计划 金额合计不超过4亿,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7576760.shtml,1
435,乐视网澄清:“28万乐视网股民”均不属于贾跃亭个人债务的债权人,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9024872.shtml,2
436,海峡股份：关于董事、独立董事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7552852.shtml,2
437,海峡股份：关于监事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7552846.shtml,2
438,6月18日涨停板早知道：七大利好有望发酵,https://finance.sina.com.cn/stock/e/2020-06-17/doc-iirczymk7550391.shtml,0
439,乐视退澄清：未收到来自贾跃亭方面有关公司股东赔偿计划或者安排,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9020268.shtml,2
440,最猛上市公司:*ST索菱打脸证监会 实际造假比你查出来的还多,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9020215.shtml,2
441,华谊兄弟：实控人王忠军解除质押3400万股并继续质押3395万股,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9018712.shtml,2
442,文化长城回复深交所问询函 董事:失信被执行人为何还能当董事长？,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9018695.shtml,2
443,62股大宗交易超千万元 沃森生物交易额最高,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7545245.shtml,1
444,甘李药业中签号出炉 共有36180个,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9017743.shtml,1
445,*ST中珠关于董事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iircuyvi9015573.shtml,2
446,弘业股份关于董事会秘书辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7544830.shtml,2
447,太龙照明上演“蛇吞象”式收购  标的公司严重依赖上下游,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9013193.shtml,2
448,溢价300%收购公司 双林股份副董吴少伟涉嫌内幕交易被立案调查,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7541826.shtml,2
449,庄股闪崩频现 网络“割韭菜”还能玩多久?,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9044838.shtml,2
450,珠江啤酒多位董事及监事辞职 公司称系第二大股东人员变动,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7676131.shtml,2
451,150位中小股东逼宫：钉子户S佳通第三次启动股改会再次夭折吗？,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7675870.shtml,2
452,证券维权律师说法：股民如何向新纶科技索赔,https://finance.sina.com.cn/stock/2020-06-18/doc-iirczymk7672304.shtml,2
453,业内人士：王振华宁愿花几百万请大律师 也不给受害人赔偿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9141176.shtml,2
454,华安证券突然暴跌：一再融资要钱 刚发转债又配股40亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9139652.shtml,2
455,旋极信息因会计差错调整5个季度业绩 收深交所监管函,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9132108.shtml,2
456,新潮能源违规提供担保 投资者或可索赔,https://finance.sina.com.cn/stock/2020-06-18/doc-iircuyvi9120260.shtml,2
457,中金上调吉利汽车目标价至16.6港元,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9115209.shtml,1
458,京东今日正式在港上市：募资300亿创年内之最 刘强东身家水涨船高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7642942.shtml,2
459,香溢融通虚假陈述被处罚 投资者索赔可启动,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7622629.shtml,2
460,拟圈钱18.5亿还债 聚焦锂产业后威华股份跌停,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7622526.shtml,2
461,退市边缘*ST金洲现怪事：子公司被黑客攻陷 错记利润,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7623745.shtml,2
462,字节跳动：没有收购蓝色光标的计划,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7617809.shtml,1
463,港股年内最大IPO来了:京东募资近300亿港元 暗盘大涨6%,https://finance.sina.com.cn/stock/relnews/us/2020-06-18/doc-iirczymk7612615.shtml,1
464,比亚迪半导体20天融资27亿 30家机构热捧,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9079342.shtml,1
465,募资近300亿港元 6年后转战港股的京东凭什么成为吸金王,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9081523.shtml,1
466,北京科锐拟6.7亿转让实控权 引重庆国资入主,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9078816.shtml,1
467,东方精工聚焦高端智能装备 拟10亿回购股份,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7607437.shtml,0
468,东方日升太阳能电池业务营收增66% 拟发33亿可转债,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077304.shtml,1
469,纽威股份多项产品实现进口替代 拟募资7亿扩产,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7605846.shtml,1
470,舍得酒业定增获批:控股股东认购额不低于7.5亿 将建200家专卖店,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077051.shtml,1
471,中国石化最大炼化一体化项目投产 年产值预超600亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7604890.shtml,1
472,字节跳动洽谈收购蓝色光标 后者股价创四年半以来新高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077494.shtml,1
473,中国建筑前五月新签合同额突破万亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7604077.shtml,1
474,金盾股份子公司频接境外订单 一季度盈利0.7亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9073524.shtml,1
475,创业板注册制下首批吃螃蟹的企业来了 华凯创意重组案曾被否决,https://finance.sina.com.cn/wm/2020-06-18/doc-iirczymk7604026.shtml,0
476,股海导航 6月18日沪深股市公告提示,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7600904.shtml,2
477,贝伐珠单抗注射液上市 贝达药业能否破题单品独大,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9071516.shtml,2
478,失意奥康国际：业绩4连降 主力品牌下滑最严重,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7600393.shtml,2
479,山东高密国资拟溢价近43%入主孚日股份,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593798.shtml,1
480,深交所终局决定：金亚科技退市！,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593732.shtml,2
481,7年18次并购彻底玩坏 上交所决定终止*ST美都上市,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593728.shtml,2
482,再融资新政实施4月显魅力 百家公司拟定增“补血”逾千亿,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593717.shtml,1
483,*ST美讯剥离亏损资产 提前打响保壳战,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7590863.shtml,2
484,去年深圳上市公司总市值破7万亿元 营收增速居全国首位,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7590462.shtml,1
485,粘胶短纤售价屡创新低 南京化纤第2主业转型迫在眉睫,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7584529.shtml,2
486,渤海汽车子公司成为北京奔驰供应商,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7582536.shtml,1
487,面值退市队伍扩容 *ST美都作别A股,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9053204.shtml,2
488,手握减振降噪硬核 天铁股份蓄势新基建,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9053208.shtml,0
489,黑客入侵致财务出错 *ST金洲子公司利润多计近9000万,https://finance.sina.com.cn/stock/relnews/cn/2020-06-18/doc-iircuyvi9050782.shtml,2
490,首家A+H+G保险公司：中国太保GDR已挂牌交易 下周一正式上市,https://finance.sina.com.cn/stock/zqgd/2020-06-18/doc-iircuyvi9048645.shtml,1
491,奇葩：*ST金洲子公司遭黑客入侵致财务出错 利润多计近9000万,https://finance.sina.com.cn/stock/zqgd/2020-06-18/doc-iirczymk7578074.shtml,2
492,溢价13倍收购天与空 深交所十问因赛集团,https://finance.sina.com.cn/stock/relnews/cn/2020-06-18/doc-iircuyvi9049610.shtml,0
493,新冠治疗突破性进展 重症治疗仅需500元？多家上市公司蹭上热点,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7579447.shtml,1
494,*ST美都宣布退市：13万股民踩雷 股价已暴跌95%,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9049874.shtml,2
495,王振华判处5年有期徒刑 新城控股业绩放缓销售目标完成不及30%,https://finance.sina.com.cn/stock/stockzmt/2020-06-18/doc-iirczymk7579082.shtml,2
496,警方通报美的创始人被劫持案：5涉案犯罪嫌疑人全部落网,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9046985.shtml,2
497,吉利汽车：董事会批准可能发行人民币股份及于科创板上市初步建议,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7571827.shtml,1
498,基因测序仪被美法院下令封杀 华大智造副总裁回应,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9042676.shtml,2
499,中国太保GDR挂牌上市 首家A+H+G险企走向何方,https://finance.sina.com.cn/roll/2020-06-17/doc-iircuyvi9042017.shtml,1
500,并购之路坎坷*ST美都黯然离场 这些股站在面值退市边缘,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9041523.shtml,2
501,华安证券重要股东轮番减持 东方创业第3次出减持计划,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7575245.shtml,2
502,湖北省委书记应勇与小米集团雷军、紫光集团赵伟国分别座谈交流,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7570285.shtml,1
503,*ST美都退市 13万股东如何逃生？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040509.shtml,2
504,连花清瘟入选北京新冠防治方案:以岭药业涨停 “赵老哥”继续抢筹,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040273.shtml,1
505,ST康美公布年报：去年亏损46.6亿 营收降超3成,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9048100.shtml,2
506,福田汽车回复上交所问询函 积极布局2020年市场,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9047613.shtml,2
507,华凯创意披露15亿元重组草案 注册制下再次“赶考”,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7576958.shtml,1
508,关联方接盘*ST美讯亏损资产 此前诡异涨停被疑内幕交易,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040662.shtml,2
509,华安证券28亿可转债后又拟配股40亿 半数融资投向资本中介业务,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7574977.shtml,0
510,IDC概念带火钢铁股:首钢股份两周涨63% 周期研究员要改行研究电子,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iirczymk7565409.shtml,0
511,晚间公告热点追踪：英科转债暴涨700% 可转债爆炒风险不容忽视,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7563949.shtml,2
512,华凯创意推出15亿新版重组草案 笃定布局跨境出口电商,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7575102.shtml,1
513,重庆三峡银行获准A股IPO 谁将成为年内第一家上市银行,https://finance.sina.com.cn/roll/2020-06-17/doc-iircuyvi9032547.shtml,1
514,千禾味业控股股东伍超群半年内套现2.44亿元,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9049119.shtml,2
515,黑天鹅落定 业绩、土储、融资三大维度看新城控股,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7557758.shtml,2
516,联合光电定增背后:业绩放缓 实控人边质押边全额认购,https://finance.sina.com.cn/stock/observe/2020-06-17/doc-iirczymk7557533.shtml,1
517,“一元定增”引援国资、曾经跌破面值 *ST华塑起死回生？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7556993.shtml,1
518,沪伦通第二单:中国太保GDR挂牌上市 发行价较当前A股折价不足10%,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9027521.shtml,1
519,熊猫互娱拍卖周边13.8万元 身背债务破产清算是好出路？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7556307.shtml,2
520,乐视退澄清：“28万乐视网股民”不属于贾跃亭个人债务债权人,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7572622.shtml,2
521,金字火腿预计上半年净利涨幅超6成 植物肉销量占比不高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7578606.shtml,1
522,梦天家居IPO： 第一大产品销量连降 毛利率波动异常,https://finance.sina.com.cn/stock/observe/2020-06-17/doc-iirczymk7554711.shtml,2
523,一头扎进红海、逆势扩张产能 威华股份遭遇市场“耳光”,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7554135.shtml,2
524,东方证券董事会审议通过员工持股计划 金额合计不超过4亿,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7576760.shtml,1
525,乐视网澄清:“28万乐视网股民”均不属于贾跃亭个人债务的债权人,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9024872.shtml,2
526,海峡股份：关于董事、独立董事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7552852.shtml,2
527,海峡股份：关于监事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7552846.shtml,2
528,6月18日涨停板早知道：七大利好有望发酵,https://finance.sina.com.cn/stock/e/2020-06-17/doc-iirczymk7550391.shtml,0
529,乐视退澄清：未收到来自贾跃亭方面有关公司股东赔偿计划或者安排,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9020268.shtml,2
530,最猛上市公司:*ST索菱打脸证监会 实际造假比你查出来的还多,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9020215.shtml,2
531,华谊兄弟：实控人王忠军解除质押3400万股并继续质押3395万股,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9018712.shtml,2
532,文化长城回复深交所问询函 董事:失信被执行人为何还能当董事长？,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9018695.shtml,2
533,62股大宗交易超千万元 沃森生物交易额最高,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7545245.shtml,1
534,甘李药业中签号出炉 共有36180个,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9017743.shtml,1
535,*ST中珠关于董事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iircuyvi9015573.shtml,2
536,弘业股份关于董事会秘书辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7544830.shtml,2
537,太龙照明上演“蛇吞象”式收购  标的公司严重依赖上下游,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9013193.shtml,2
538,溢价300%收购公司 双林股份副董吴少伟涉嫌内幕交易被立案调查,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7541826.shtml,2
539,庄股闪崩频现 网络“割韭菜”还能玩多久?,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9044838.shtml,2
540,珠江啤酒多位董事及监事辞职 公司称系第二大股东人员变动,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7676131.shtml,2
541,150位中小股东逼宫：钉子户S佳通第三次启动股改会再次夭折吗？,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7675870.shtml,2
542,证券维权律师说法：股民如何向新纶科技索赔,https://finance.sina.com.cn/stock/2020-06-18/doc-iirczymk7672304.shtml,2
543,业内人士：王振华宁愿花几百万请大律师 也不给受害人赔偿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9141176.shtml,2
544,华安证券突然暴跌：一再融资要钱 刚发转债又配股40亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9139652.shtml,2
545,旋极信息因会计差错调整5个季度业绩 收深交所监管函,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9132108.shtml,2
546,新潮能源违规提供担保 投资者或可索赔,https://finance.sina.com.cn/stock/2020-06-18/doc-iircuyvi9120260.shtml,2
547,中金上调吉利汽车目标价至16.6港元,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9115209.shtml,1
548,京东今日正式在港上市：募资300亿创年内之最 刘强东身家水涨船高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7642942.shtml,2
549,香溢融通虚假陈述被处罚 投资者索赔可启动,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7622629.shtml,2
550,拟圈钱18.5亿还债 聚焦锂产业后威华股份跌停,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7622526.shtml,2
551,退市边缘*ST金洲现怪事：子公司被黑客攻陷 错记利润,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7623745.shtml,2
552,字节跳动：没有收购蓝色光标的计划,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7617809.shtml,1
553,港股年内最大IPO来了:京东募资近300亿港元 暗盘大涨6%,https://finance.sina.com.cn/stock/relnews/us/2020-06-18/doc-iirczymk7612615.shtml,1
554,比亚迪半导体20天融资27亿 30家机构热捧,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9079342.shtml,1
555,募资近300亿港元 6年后转战港股的京东凭什么成为吸金王,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9081523.shtml,1
556,北京科锐拟6.7亿转让实控权 引重庆国资入主,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9078816.shtml,0
557,东方精工聚焦高端智能装备 拟10亿回购股份,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7607437.shtml,0
558,东方日升太阳能电池业务营收增66% 拟发33亿可转债,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077304.shtml,1
559,纽威股份多项产品实现进口替代 拟募资7亿扩产,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7605846.shtml,1
560,舍得酒业定增获批:控股股东认购额不低于7.5亿 将建200家专卖店,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077051.shtml,1
